customer_id,order_date,order_value,order_qty_articles
12490,2011-07-24,412.93,236
12490,2011-08-31,424.06,201
12490,2011-09-07,1035.82,650
12490,2011-11-02,633.44,291
12490,2011-11-14,411.72,322
12490,2011-11-22,357.88,186
12490,2011-12-04,462.3,255
12748,2011-05-27,113.33,101
17612,2011-07-22,-3.15,-1
17612,2011-09-19,-19.41,-5
12494,2010-12-09,57.6,9
12494,2011-02-17,250.0,116
12494,2011-05-27,403.09,157
12494,2011-07-01,153.22,79
12494,2011-10-30,214.74,209
12494,2011-11-24,162.5,134
12494,2011-11-30,-57.8,-5
14543,2011-09-27,36.65,8
13520,2010-12-03,303.4,110
13520,2011-01-19,685.12,319
13520,2011-03-25,490.78,227
13520,2011-06-08,612.68,245
13520,2011-07-25,736.0,408
13520,2011-10-12,676.37,337
15827,2011-02-14,-37.06,-9
12500,2011-01-10,344.94,243
12500,2011-02-17,373.98,303
12500,2011-03-03,249.84,193
12500,2011-03-18,241.44,169
12500,2011-06-24,185.64,73
12500,2011-08-25,378.0,289
12500,2011-10-06,120.35,49
12500,2011-10-19,620.04,578
12500,2011-11-16,617.04,577
12757,2011-11-24,340.7,160
12759,2011-03-09,444.8,277
12759,2011-06-21,637.72,353
12759,2011-10-18,448.92,272
14040,2011-06-09,502.63,197
12766,2010-12-08,1149.29,424
12766,2011-01-09,686.48,411
12766,2011-02-21,973.65,454
12766,2011-12-06,718.43,267
13026,2011-11-15,-22.62,-13
12517,2011-08-05,771.75,421
12517,2011-09-27,417.2,210
12517,2011-11-11,508.99,297
12775,2011-02-01,214.45,113
12775,2011-03-22,235.71,170
12775,2011-05-20,294.72,128
12775,2011-06-03,419.8,329
12775,2011-11-22,221.36,137
12520,2011-03-11,987.42,618
12520,2011-03-25,246.54,128
12520,2011-05-19,463.6,199
12520,2011-07-20,348.29,154
12520,2011-09-21,588.41,340
12778,2011-01-31,134.48,117
12778,2011-03-14,117.93,152
12778,2011-03-25,155.65,104
12778,2011-06-09,84.0,85
12778,2011-10-07,171.93,212
12778,2011-11-20,140.24,154
12523,2011-02-21,143.4,78
12523,2011-07-27,204.75,148
12523,2011-08-21,128.55,34
12523,2011-08-24,184.26,107
12524,2011-01-10,337.39,392
12524,2011-02-21,525.34,271
12524,2011-03-03,475.44,343
12524,2011-05-01,1094.33,647
12524,2011-05-19,400.88,470
12524,2011-06-30,289.1,167
12524,2011-10-07,1055.44,1299
12524,2011-11-30,307.8,110
12782,2010-12-17,463.5,193
12782,2011-01-26,683.93,237
12782,2011-03-31,415.52,174
12782,2011-07-13,515.72,354
12782,2011-12-05,252.25,128
12527,2011-01-18,132.52,113
12528,2011-01-31,493.53,281
12528,2011-03-08,278.13,77
12528,2011-07-13,281.71,94
12528,2011-08-17,234.0,51
12528,2011-10-07,274.51,102
12528,2011-11-30,371.6,151
12530,2011-01-07,387.4,95
12530,2011-04-20,417.6,232
12530,2011-08-08,416.65,273
12530,2011-10-11,440.63,313
15602,2010-12-21,-5.75,-1
15602,2011-01-11,-62.99,-41
13815,2011-01-25,1012.01,608
13815,2011-06-20,1965.74,1357
13815,2011-11-16,946.41,499
17402,2011-10-20,35.0,1
15611,2011-08-26,15.0,1
15611,2011-09-30,148.7,27
12540,2010-12-13,881.01,300
12540,2011-01-11,1147.18,475
12540,2011-02-01,288.98,193
12540,2011-03-24,1140.76,512
12540,2011-05-04,1380.11,747
12540,2011-05-31,1306.49,608
12540,2011-06-06,357.99,173
12540,2011-07-07,416.62,216
12540,2011-07-25,1358.39,649
12540,2011-08-24,509.34,317
12540,2011-09-08,459.99,243
12540,2011-09-19,971.65,565
12540,2011-09-23,277.48,97
12540,2011-10-07,422.8,227
12540,2011-10-18,1019.47,724
12540,2011-11-08,573.71,239
12540,2011-11-20,888.27,400
17404,2011-08-08,80.0,2
17404,2011-10-14,15.0,1
12541,2011-03-04,312.4,288
12541,2011-06-19,223.74,131
12541,2011-11-10,445.04,261
14911,2010-12-01,555.38,243
14911,2010-12-06,1182.5,614
14911,2010-12-19,411.1,155
14911,2010-12-23,289.85,108
14911,2011-01-05,-232.67,-102
14911,2011-01-09,258.0,85
14911,2011-01-18,465.58,287
14911,2011-01-24,282.44,47
14911,2011-01-27,564.05,155
14911,2011-02-04,229.6,75
14911,2011-02-17,281.12,87
14911,2011-02-18,162.7,61
14911,2011-03-04,1185.49,857
14911,2011-03-14,1825.25,936
14911,2011-03-17,381.78,417
14911,2011-03-20,197.8,73
14911,2011-03-24,415.45,114
14911,2011-03-28,539.0,745
14911,2011-03-31,168.4,45
14911,2011-04-04,264.3,77
14911,2011-04-07,583.41,390
14911,2011-04-11,998.53,590
14911,2011-04-27,362.9,163
14911,2011-05-05,356.91,192
14911,2011-05-15,603.78,139
14911,2011-05-19,1203.8,397
14911,2011-05-20,380.32,226
14911,2011-05-26,488.24,309
14911,2011-06-07,254.31,192
14911,2011-06-09,984.27,507
14911,2011-06-17,626.13,356
14911,2011-06-19,303.3,84
14911,2011-06-21,147.4,49
14911,2011-06-22,526.16,309
14911,2011-06-23,366.6,186
14911,2011-07-01,138.5,82
14911,2011-07-05,205.6,21
14911,2011-07-19,1899.73,1016
14911,2011-07-21,1338.29,645
14911,2011-07-26,396.77,252
14911,2011-07-28,4969.32,2633
14911,2011-08-11,1672.4,1427
14911,2011-08-21,458.9,148
14911,2011-08-26,1452.16,849
14911,2011-09-07,2910.94,1691
14911,2011-09-15,678.83,309
14911,2011-09-21,381.22,94
14911,2011-09-22,1254.42,808
14911,2011-09-26,1156.14,480
14911,2011-09-28,2334.49,1026
14911,2011-09-30,296.76,380
14911,2011-10-06,421.3,229
14911,2011-10-11,1575.79,2206
14911,2011-10-12,1002.91,740
14911,2011-10-17,3826.24,1497
14911,2011-10-20,3566.45,4932
14911,2011-10-24,646.02,221
14911,2011-10-30,501.66,185
14911,2011-10-31,596.91,392
14911,2011-11-07,759.9,738
14911,2011-11-11,2135.97,1099
14911,2011-11-14,348.21,206
14911,2011-11-15,1413.73,980
14911,2011-11-16,350.62,148
14911,2011-11-22,2032.32,1474
14911,2011-11-23,177.33,60
14911,2011-11-24,207.14,143
14911,2011-11-25,293.79,92
14911,2011-11-30,833.93,233
14911,2011-12-01,674.4,388
14911,2011-12-05,587.4,219
14156,2011-03-10,6162.02,3416
14156,2011-04-17,446.74,151
14156,2011-04-19,367.62,234
14156,2011-06-22,493.04,281
14156,2011-07-01,679.1,19
14156,2011-07-14,654.97,178
14156,2011-08-15,467.42,580
14156,2011-09-05,8343.86,5391
14156,2011-09-07,504.35,186
14156,2011-10-12,419.85,76
14156,2011-10-14,406.84,353
14156,2011-11-07,397.43,30
14156,2011-11-11,370.8,153
13908,2011-03-08,496.0,349
16265,2011-03-24,432.3,182
16265,2011-08-21,435.98,206
12749,2011-11-17,572.59,164
13316,2011-03-31,-162.24,-1
17940,2011-04-27,-120.0,-1
12830,2011-07-21,-66.24,-1
16672,2011-05-10,-26.1,-18
16422,2010-12-15,-48.26,-2
16422,2011-03-03,-7.2,-720
16422,2011-08-31,-57.6,-1
16684,2011-06-09,-28.04,-1
14646,2011-08-18,-206.4,-1
14911,2011-08-14,-434.51,-1
13137,2011-09-09,-45.33,-1
13408,2011-08-31,-74.69,-2
13408,2011-09-02,-110.43,-1
13408,2011-11-03,597.57,371
13408,2011-11-11,-112.14,-13
12901,2011-05-10,-208.8,-1200
13694,2011-08-09,-64.0,-1
13694,2011-11-14,4656.22,3189
15498,2010-12-07,-281.0,-1
15498,2011-06-15,-129.9,-1
15498,2011-08-31,-99.92,-2
16013,2011-06-14,2077.8,684
16029,2011-05-19,-9.6,-48
16029,2011-06-23,-10.0,-1
16029,2011-07-26,-45.6,-1
16029,2011-08-18,-9.6,-1
16029,2011-09-13,-117.24,-2
15796,2011-06-06,-42.0,-1
17340,2010-12-08,2404.15,1664
14527,2010-12-01,-27.5,-1
14527,2010-12-05,263.66,59
14527,2010-12-15,242.38,50
14527,2010-12-20,124.97,23
14527,2011-01-05,206.78,32
14527,2011-02-14,-70.01,-1
14527,2011-03-03,-30.38,-1
14527,2011-03-09,88.83,14
14527,2011-04-27,105.9,54
14527,2011-05-09,106.65,30
14527,2011-05-17,-9.84,-1
14527,2011-05-18,143.69,95
14527,2011-05-24,124.99,34
14527,2011-06-08,188.36,48
14527,2011-06-15,129.84,44
14527,2011-07-14,125.96,26
14527,2011-07-21,109.39,22
14527,2011-07-27,234.51,45
14527,2011-08-30,-54.8,-4
14527,2011-09-02,130.52,68
14527,2011-09-12,186.82,49
14527,2011-09-22,-18.62,-1
14527,2011-10-06,134.65,38
14527,2011-10-27,-23.27,-1
14527,2011-11-18,-78.72,-4
14527,2011-11-30,-20.53,-1
14527,2011-12-01,241.93,62
15299,2011-02-11,-65.91,-1
14031,2011-02-11,-64.27,-1
15838,2011-08-25,-11.52,-1
16899,2011-11-20,381.7,196
14085,2011-11-30,278.82,239
16133,2011-11-11,359.9,191
13831,2011-05-23,378.69,157
17673,2011-03-18,377.64,302
17673,2011-10-04,306.88,307
17930,2011-11-04,426.84,252
13835,2011-05-08,328.45,157
14606,2010-12-01,198.32,93
14606,2010-12-20,109.88,33
14606,2011-02-27,134.72,47
14606,2011-04-27,114.84,77
14606,2011-05-12,107.29,63
14606,2011-10-20,112.24,68
14606,2011-11-30,143.09,63
17937,2010-12-12,1393.56,564
17937,2011-11-08,326.4,84
17682,2010-12-06,391.5,210
15125,2011-03-14,3840.88,2224
17954,2011-01-14,254.54,177
17954,2011-12-04,292.96,280
16678,2011-03-02,312.18,182
14631,2011-04-18,320.58,192
13097,2011-08-09,641.85,192
17965,2011-07-21,56.3,18
13614,2011-06-28,589.23,222
13614,2011-11-15,513.33,256
15150,2011-11-22,292.59,204
17966,2011-07-11,310.93,496
15407,2011-11-06,315.71,229
15410,2011-09-16,361.43,151
13883,2011-05-05,762.37,447
17979,2011-03-25,221.77,81
14911,2010-12-03,1705.65,827
14911,2011-08-08,829.96,603
14911,2011-09-01,3880.56,2184
14911,2011-11-28,1878.83,945
15172,2011-04-17,346.4,194
13381,2011-07-15,709.74,332
17735,2011-04-07,571.3,330
14410,2011-07-21,-70.74,-31
14156,2011-07-19,11666.66,6222
14156,2011-08-05,1572.73,744
14156,2011-09-30,5867.08,2720
13901,2011-07-04,1561.09,856
15440,2011-05-15,125.8,78
15440,2011-07-26,111.86,47
13654,2011-04-11,485.31,201
13654,2011-07-17,541.43,723
14178,2011-10-30,261.85,151
17511,2010-12-15,3240.4,3944
17511,2011-05-17,2649.52,2316
17511,2011-10-05,3855.84,2085
17511,2011-11-09,7059.54,4675
17002,2011-09-15,500.21,257
16493,2011-06-19,414.49,462
16496,2011-01-27,736.7,450
13174,2010-12-05,1415.97,700
17272,2011-03-22,657.68,664
17272,2011-05-24,751.76,497
12921,2011-09-14,490.95,203
12921,2011-11-21,467.11,201
17530,2010-12-09,300.64,194
17530,2011-05-17,246.89,132
18043,2010-12-08,316.46,172
18043,2011-05-17,135.35,74
12415,2011-05-17,11924.8,8268
16005,2011-06-10,120.49,45
16014,2011-02-21,262.93,106
15505,2011-10-18,880.58,792
18065,2011-09-14,537.04,272
14739,2011-09-06,939.96,1604
16531,2011-11-02,223.21,95
18069,2011-11-13,244.8,204
13982,2011-10-31,641.67,353
15521,2011-05-11,687.09,446
16033,2011-08-23,631.75,277
15529,2011-07-20,466.87,429
13742,2011-11-23,339.4,123
15024,2011-11-30,304.41,149
14769,2011-03-20,2449.79,1703
17841,2011-07-20,193.23,114
17841,2011-08-23,552.6,224
17841,2011-11-23,889.17,383
16818,2011-09-07,426.07,336
15034,2011-01-05,583.45,184
15034,2011-03-06,246.76,152
15290,2010-12-15,219.6,168
15290,2011-03-07,201.3,102
15290,2011-08-25,341.1,90
15290,2011-11-08,435.28,246
15804,2011-09-06,477.93,391
17090,2011-09-12,705.74,294
14534,2011-02-15,120.16,52
18118,2010-12-05,475.86,212
15815,2011-03-25,427.0,252
15815,2011-04-08,453.0,192
15815,2011-07-22,480.62,446
12744,2011-10-14,999.26,599
13001,2011-11-17,612.39,321
13771,2011-10-06,1169.6,652
17611,2011-01-23,497.48,367
12748,2011-07-01,305.04,244
12748,2011-10-05,287.94,493
12748,2011-11-17,539.97,528
16076,2011-09-08,408.98,230
16076,2011-09-21,97.83,39
14541,2011-01-24,163.04,78
18125,2011-01-27,556.46,392
17870,2011-07-27,169.91,141
14800,2011-05-01,796.26,460
13015,2011-05-26,783.67,238
15831,2011-10-12,350.65,418
14808,2011-06-20,679.62,476
14808,2011-10-31,457.89,433
14299,2011-08-24,871.2,580
17884,2010-12-06,137.11,66
13021,2011-05-08,348.3,198
12766,2011-10-13,1319.01,884
14049,2011-01-26,1019.81,756
14049,2011-11-23,2365.78,1686
18145,2011-11-27,758.3,790
16098,2011-06-07,211.92,66
16098,2011-09-13,293.14,112
16099,2011-04-28,318.3,206
16099,2011-07-25,273.8,156
16612,2011-06-06,428.85,197
13285,2011-07-01,796.83,540
14056,2011-02-28,598.96,372
14056,2011-03-31,276.94,86
14056,2011-05-26,374.29,126
14056,2011-07-04,659.08,285
14056,2011-08-03,228.34,146
14056,2011-11-04,473.72,342
13804,2011-02-23,723.63,417
15858,2011-02-23,432.29,526
15615,2011-08-18,380.1,142
17663,2011-11-14,303.63,99
17920,2011-07-22,218.56,130
17932,2011-06-19,345.5,202
13081,2011-01-06,3527.64,2650
13081,2011-02-24,1573.19,782
13081,2011-05-06,4655.85,3253
13081,2011-07-19,4406.61,3089
13081,2011-11-04,7271.34,4981
17954,2011-06-08,336.84,205
17954,2011-10-02,149.55,119
14135,2011-06-06,320.2,232
14667,2011-05-09,336.83,101
13953,2010-12-22,500.0,400
13953,2011-03-10,500.0,400
13953,2011-05-13,750.0,600
13953,2011-06-28,500.0,400
13953,2011-08-16,354.36,248
13953,2011-10-18,500.0,400
13953,2011-12-02,411.32,276
16005,2011-03-14,177.59,82
17043,2011-06-14,150.37,195
14232,2011-03-20,693.18,568
14232,2011-06-06,310.79,241
13209,2011-07-19,1198.38,868
15547,2011-03-13,288.71,123
17858,2011-12-04,763.72,143
12748,2011-04-17,625.27,348
12748,2011-08-25,262.61,95
14800,2011-06-01,198.46,198
17364,2011-05-06,628.85,312
14298,2011-04-27,2363.16,4083
14298,2011-06-02,3685.36,3648
14298,2011-06-27,666.68,1716
17389,2011-11-03,7427.32,1952
17389,2011-11-10,3782.52,954
17389,2011-12-06,5134.88,1256
14583,2011-06-27,162.82,172
16657,2011-11-16,258.24,254
16657,2011-11-30,229.27,307
15150,2011-08-22,1654.31,1228
12370,2010-12-14,1590.82,917
16729,2011-05-06,190.54,88
16880,2011-08-05,166.36,70
16385,2011-10-10,281.04,106
17930,2011-06-30,303.54,349
14099,2011-06-22,392.61,189
15125,2011-07-27,1049.38,543
17180,2011-01-27,246.09,170
13599,2011-11-07,490.79,218
14623,2011-04-18,192.68,104
15907,2011-05-13,251.18,157
13094,2010-12-06,223.68,192
13094,2011-07-06,223.68,192
12839,2010-12-07,402.61,271
13102,2010-12-14,357.1,152
13102,2011-01-09,301.28,258
13102,2011-01-11,447.28,362
13102,2011-02-04,195.06,118
13102,2011-03-20,176.34,118
14895,2011-02-22,2346.34,964
14390,2011-04-14,503.33,207
14390,2011-07-18,540.38,308
14390,2011-10-14,871.3,449
14390,2011-11-18,974.81,413
16186,2010-12-02,307.68,231
16713,2010-12-08,406.48,188
16713,2010-12-20,331.21,109
16713,2011-04-06,305.26,167
16713,2011-09-27,612.2,663
14667,2011-09-26,1069.29,564
17997,2011-09-02,269.17,189
14680,2010-12-14,1154.32,462
16985,2011-11-22,1383.68,431
14684,2010-12-12,168.36,70
12637,2011-07-05,662.35,321
12637,2011-09-07,1304.7,719
12637,2011-09-09,1304.7,719
15197,2011-11-29,306.36,267
13662,2011-09-15,364.82,180
18016,2010-12-10,156.65,65
13155,2010-12-06,379.7,168
15719,2011-03-22,326.8,225
15719,2011-05-24,491.72,273
15719,2011-11-07,616.83,373
17511,2010-12-01,1825.74,1568
17511,2011-02-22,3323.81,2869
13418,2011-05-19,446.82,293
14701,2011-03-06,253.79,111
14713,2011-06-06,247.61,137
16511,2011-11-18,367.56,142
16258,2011-10-25,1462.45,649
12933,2011-11-15,250.04,121
17799,2011-01-21,614.38,365
17799,2011-01-24,143.0,30
15498,2010-12-08,976.72,464
15005,2011-05-05,250.47,152
15005,2011-11-24,188.76,191
16029,2010-12-16,8361.6,5784
16029,2011-03-25,1490.88,864
16029,2011-05-17,1827.36,948
16029,2011-06-27,1116.0,488
16029,2011-07-28,1126.32,512
13983,2011-09-12,382.48,180
15271,2011-10-24,364.14,179
15529,2011-03-09,382.86,335
14769,2011-05-22,2516.57,1627
17841,2010-12-06,406.69,132
17841,2010-12-09,257.95,116
17841,2010-12-14,647.99,318
17841,2010-12-19,283.52,152
17841,2011-02-17,181.19,93
17841,2011-04-11,380.34,217
17841,2011-06-08,426.05,261
17841,2011-08-14,278.46,134
17841,2011-08-25,415.1,162
17841,2011-09-06,547.76,365
17841,2011-10-26,388.57,332
17340,2010-12-20,1689.12,789
17340,2011-11-10,3893.79,1690
15805,2011-02-24,553.76,362
16833,2011-01-09,309.48,160
17346,2010-12-01,146.61,88
14794,2011-11-09,147.15,50
14794,2011-12-07,204.86,158
12748,2011-07-21,127.83,72
12748,2011-11-28,466.72,290
14796,2011-02-11,354.11,188
15311,2011-08-18,1599.69,1022
14800,2010-12-12,664.01,635
14800,2011-01-09,537.99,412
14298,2011-04-28,4390.56,4476
14298,2011-09-22,1364.61,2235
13285,2011-02-22,666.89,594
13804,2011-09-22,739.57,380
14060,2011-07-17,189.58,118
14060,2011-08-23,306.96,160
14060,2011-10-14,294.78,226
14071,2011-11-20,341.24,261
13305,2011-02-17,152.7,146
17917,2011-10-25,110.82,56
12957,2011-05-19,384.58,425
12748,2011-06-08,275.66,198
17659,2011-05-24,595.29,451
13340,2011-03-08,3678.03,1605
13089,2010-12-06,2496.22,1026
16161,2010-12-06,125.2,68
14646,2011-01-21,8060.3,5730
14646,2011-02-21,18279.48,12208
14646,2011-02-22,3211.7,2940
14646,2011-09-08,1946.68,1013
17719,2011-04-06,312.19,109
17719,2011-09-25,309.31,89
13880,2011-05-06,226.9,142
13880,2011-09-13,820.26,577
16187,2011-04-14,713.08,498
16187,2011-09-01,794.38,544
14146,2010-12-17,1241.43,551
14146,2011-01-28,-1241.43,-551
13384,2011-06-14,1172.6,666
17236,2011-11-27,218.4,74
17758,2011-04-03,583.79,407
16746,2011-04-18,522.69,323
18283,2011-01-06,108.45,61
15214,2011-04-11,514.93,402
12921,2011-02-25,1200.9,781
12921,2011-02-28,425.5,206
12921,2011-05-11,330.16,152
18041,2010-12-02,428.94,324
12415,2011-02-15,14022.92,8384
18077,2010-12-08,204.87,171
16033,2010-12-14,154.05,46
16033,2011-01-05,481.14,137
14506,2010-12-05,269.7,112
14506,2011-10-04,683.59,216
14506,2011-11-22,496.92,257
14507,2011-03-08,363.85,260
14507,2011-08-30,309.38,142
17841,2011-03-03,187.11,87
17841,2011-04-05,197.06,214
17841,2011-04-21,293.2,107
17841,2011-05-23,320.48,179
17841,2011-07-31,220.2,123
17841,2011-09-20,446.87,165
17841,2011-09-28,732.75,293
17841,2011-11-11,224.43,156
17841,2011-12-01,633.38,336
18097,2011-05-18,799.38,560
17602,2011-12-07,1088.69,902
18118,2010-12-10,132.65,59
16843,2011-02-22,1240.4,560
16843,2011-06-16,1900.02,2028
12748,2011-11-08,242.6,187
15059,2011-01-09,182.78,72
13018,2011-02-24,311.25,107
16869,2011-06-17,233.53,170
16370,2011-04-28,275.54,169
17139,2011-02-24,2639.38,894
15358,2011-03-04,1038.05,831
15358,2011-08-11,710.2,707
16126,2011-02-16,891.35,275
14112,2011-10-30,803.23,415
13097,2011-03-25,878.02,323
13208,2011-02-03,168.45,157
13208,2011-04-13,205.28,148
14505,2011-05-19,595.7,210
18118,2011-02-07,230.69,104
18118,2011-04-10,196.25,101
16348,2011-06-01,127.62,66
14309,2011-01-20,-32.85,-14
17673,2011-06-06,287.19,202
13069,2010-12-13,311.62,564
16145,2010-12-15,302.78,270
13846,2010-12-14,411.4,234
12826,2011-01-19,212.72,266
16931,2011-07-31,115.61,85
13107,2011-01-10,566.84,468
17744,2011-01-21,301.96,484
16242,2011-10-04,825.29,474
13694,2010-12-16,2054.92,2856
14730,2011-06-14,211.47,114
17841,2011-04-27,261.24,188
12748,2011-09-30,1514.42,519
15311,2011-10-07,255.45,140
15311,2011-10-16,273.99,128
15311,2011-11-22,714.09,431
17364,2011-11-11,904.6,622
14321,2011-01-10,326.82,645
16904,2011-09-06,15.0,1
14606,2011-04-11,157.84,57
13405,2011-09-26,15.0,2
14704,2011-10-31,15.0,1
14704,2011-11-28,15.0,1
16271,2011-12-07,15.0,1
13263,2011-10-19,15.0,1
17191,2011-11-11,532.17,307
14646,2011-11-02,4486.91,2732
15932,2011-12-05,300.22,394
14415,2011-12-08,1095.95,694
14730,2011-12-08,244.93,184
18069,2011-09-12,788.1,471
12957,2011-09-29,925.43,465
16818,2011-09-29,693.34,524
15058,2011-11-14,480.95,201
14071,2011-12-06,154.58,128
13316,2011-11-02,1514.17,744
16657,2011-03-30,242.55,463
16931,2011-02-20,302.37,218
16931,2011-11-20,299.09,240
16931,2011-12-04,411.44,333
16686,2011-10-23,583.12,350
17198,2010-12-03,272.01,124
16983,2011-09-04,305.08,198
14456,2011-09-27,376.74,362
15752,2011-03-07,381.75,284
17809,2011-08-02,116.01,89
15514,2011-03-04,292.03,261
15021,2010-12-08,198.99,91
15026,2011-03-07,108.98,58
12748,2010-12-10,1416.98,1063
12748,2011-11-04,108.99,321
15854,2011-05-15,217.19,262
17191,2010-12-06,510.11,320
17841,2011-05-19,184.95,161
14794,2011-05-20,200.46,147
13824,2011-11-07,269.1,108
18180,2011-07-20,300.65,173
15367,2011-03-09,764.58,412
14088,2011-11-23,10584.77,2111
16904,2011-11-10,356.18,143
13069,2011-05-08,150.35,58
14606,2011-09-21,106.39,42
13842,2011-01-07,303.0,88
13842,2011-02-03,293.96,122
13842,2011-05-24,301.14,142
17690,2011-01-17,895.5,305
17690,2011-04-06,311.6,88
17700,2011-09-06,556.26,326
16686,2011-09-02,414.19,162
15426,2010-12-05,411.42,159
17218,2010-12-12,214.24,84
12359,2011-10-13,2876.85,657
15694,2010-12-09,525.93,111
15694,2011-01-13,397.79,109
15694,2011-10-04,1410.26,426
16206,2011-08-07,121.11,50
15453,2011-09-08,227.79,97
16992,2011-11-03,427.51,149
14704,2011-11-17,159.65,107
13426,2011-01-07,302.45,341
16764,2011-08-05,172.42,82
13437,2011-06-02,1440.9,398
13700,2011-09-08,405.46,459
13959,2011-09-21,260.76,159
18061,2010-12-08,405.16,248
18061,2011-01-21,304.02,334
18061,2011-02-22,108.15,17
18061,2011-04-08,213.8,66
18061,2011-05-17,159.49,41
18061,2011-06-10,147.75,25
18061,2011-08-24,241.44,128
18061,2011-10-05,233.5,38
18061,2011-11-18,92.4,16
13717,2011-02-14,298.05,375
15513,2011-03-11,1794.1,514
12957,2011-11-30,968.9,674
15005,2011-10-07,160.9,92
14502,2011-11-20,351.13,245
16040,2011-07-14,453.75,224
13491,2010-12-02,98.9,36
13491,2011-02-02,117.09,97
12477,2011-02-11,2355.95,639
12477,2011-10-14,1288.78,316
16076,2011-08-11,256.88,264
13013,2011-08-24,255.15,93
13013,2011-09-08,303.3,86
13013,2011-11-04,315.29,131
17631,2011-04-21,302.55,92
16609,2011-05-03,534.65,226
16609,2011-07-27,375.13,182
16609,2011-09-13,1319.78,624
14056,2011-06-08,393.34,187
14056,2011-08-24,305.63,118
14056,2011-10-04,528.68,240
15601,2011-02-15,549.04,432
15611,2011-03-03,99.75,13
15611,2011-06-01,100.6,12
15611,2011-10-28,244.5,126
15611,2011-11-30,146.91,66
14852,2011-04-01,490.4,368
14852,2011-06-15,717.85,379
17673,2011-01-23,402.42,453
16395,2011-06-24,516.69,519
15128,2011-05-04,483.7,360
14367,2011-04-13,409.85,217
14112,2011-03-09,617.1,384
13098,2011-05-11,1948.56,1013
13098,2011-07-21,473.1,300
16170,2011-07-28,305.0,542
13362,2011-04-08,768.83,391
14898,2011-07-28,400.37,443
16187,2011-06-23,910.98,812
14911,2011-01-26,802.56,690
17730,2011-06-07,586.01,538
12867,2011-05-09,451.25,594
15172,2011-07-27,360.54,358
14409,2011-01-25,337.3,253
14667,2010-12-09,686.15,394
14667,2011-04-07,388.77,205
13901,2011-03-28,433.9,244
15181,2011-06-17,135.0,204
13654,2011-05-22,374.6,276
14936,2011-03-09,1576.36,944
13408,2011-06-26,743.46,586
13408,2011-07-12,515.3,386
16224,2011-07-21,322.67,313
13157,2011-02-14,197.82,190
15750,2010-12-08,340.52,308
12935,2011-07-13,353.09,318
15498,2011-01-20,1761.18,1126
16013,2011-03-16,414.72,576
16013,2011-04-27,172.8,240
16013,2011-07-25,241.92,336
15249,2011-04-20,478.2,320
13971,2011-02-27,333.48,260
13982,2011-01-17,475.2,304
13742,2011-01-23,449.28,276
17091,2011-04-13,505.57,323
